"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"RenseignementComplementairePN13","RenseignementComplementairePN13","","","",0,*,"","","","null {[]} {[]}
","RenseignementComplementaire PN13","Renseignement complementaire provenant de la norme PN13, Complementatry information as defined in the PN13","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"RenseignementComplementairePN13.codeRenseignementComplementaire","RenseignementComplementairePN13.codeRenseignementComplementaire","","","",1,1,"","","","code {[]} {[]}
","Nature du renseignement complémentaire./Nature of additional information.","Nature du renseignement complémentaire./Nature of additional information.","","","","","","","","","",,,,,"",,,,"RenseignementComplementairePN13.codeRenseignementComplementaire",1,1,"",""
"RenseignementComplementairePN13.dateHeureEnregistrementEnregistrementComplementaire","RenseignementComplementairePN13.dateHeureEnregistrementEnregistrementComplementaire","","","",1,1,"","","","instant {[]} {[]}
"," date/heure d’enregistrement du renseignement/ date/time of information recording"," date/heure d’enregistrement du renseignement/ date/time of information recording","","","","","","","","","",,,,,"",,,,"RenseignementComplementairePN13.dateHeureEnregistrementEnregistrementComplementaire",1,1,"",""
"RenseignementComplementairePN13.dateHeureEnregistrementRenseignementComplementaire","RenseignementComplementairePN13.dateHeureEnregistrementRenseignementComplementaire","","","",0,1,"","","","instant {[]} {[]}
"," date/heure associée au renseignement complémentaire (date/heure de la valeur ou de son observation). / date/time associated with additional information (date/time of value or observation). "," date/heure associée au renseignement complémentaire (date/heure de la valeur ou de son observation). / date/time associated with additional information (date/time of value or observation).","","","","","","","","","",,,,,"",,,,"RenseignementComplementairePN13.dateHeureEnregistrementRenseignementComplementaire",0,1,"",""
"RenseignementComplementairePN13.valeurRenseignementComplementaire","RenseignementComplementairePN13.valeurRenseignementComplementaire","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"RenseignementComplementairePN13.valeurRenseignementComplementaire",1,1,"",""
